id,answer
924,sapiens management aspects brain humans value order death homo individuals worldviews animal terror existence insignificance illusion
925,29
926,united meanings leisure states culture goods consumer
927,weltanschauung worldview principalities notion struggles minorities austro-hungarian germany struggle scholars movements—such
928,change types
929,nature critics sophistication refinement differentiation developments rousseau
930,rousseau thomas nature philosophers state hobbes following contrasted jean-jacques anarchy europeans
931,activities management aspects theory brain series humans value order death individuals worldviews animal existence terror world insignificance illusion
932,tylor
933,dick willis work angela hebdige jefferson 1970s tony paul mcrobbie hall movement
934,concept aspect phenomena anthropology range learning societies
935,taylor lindlof
936,diffusion model individuals innovations
937,von wilhelm humboldt kant
938,e. 1950s richard centre university others influence contemporary 1960s hoggart birmingham stuart thompson p. hall williams raymond
939,hoggart hall stuart
940,reason meanings
941,legislation
942,potter stewart
943,catholic benefits government entanglement decision component mission policy state church schools religion conclusion
944,persecution king england nonconformists christians
945,task court constitution justice potter adjudication dissenter invocation metaphor metaphors areas
946,religion sphere
947,opinions wall h. church jackson constitution blount decision hugo majority state black case transportation students wiley dissents separation schools law rutledge opinion robert
948,may judge 3 property 2006
949,attempt jurisprudence letter issue scholars history
950,sort glory love flushing turks bondage peace liberty jesus adam holland sons remonstrance opposition egyptians persecution hatred law war christ jews
951,partners alliance freedom fathers historian religion book place america
952,vitale school court recitation u.s. state schools engel officials students vote participation
953,gerry baker elbridge
954,united 20 traditions ten nature purpose december sixth commandments public states part kentucky circuit 2005 display courthouse
955,world garden wilderness rhode wall island colony tenent founder theologian book separation church persecution phrase hedge
956,two
957,madison congress favor house anti-federalists language—that religion —was effort law establishment scholars
958,definition madison court jurisprudence polygamy mormon religion word reynolds u.s.
959,clause reynolds establishment u.s. separation
960,protestants 1776 office 1835 nc ^note 5
961,holdings sense
962,support opponents
963,case county united court traditions nature december commandments states appeals aclu circuit sixth part mercer public purpose
964,robert wood s.
965,catholic benefits government decision component mission entanglement church schools religion conclusion
966,recitations 1962
967,considering constitutional
968,school 1994 district kiryas joel states application board village education principle
969,statute clause question failure criteria establishment proof
970,religious—make clause schools aid propositions—that establishment
971,patrick henry
972,case law transportation government students funds u.s. 330 1947 1 everson board schools new education jersey
973,potter stewart
974,schools aid observance point
975,civil france germany english worship war conflict
976,statute religion government
977,case amendment united states protections test clauses torcaso watkins
978,thomas jefferson
979,amendment restrictions rights states doctrine time first
980,amendment court effect comments jefferson declaration scope first 1879
981,bigotry
982,account society state right preference
983,divinity sects university professorship preachers state ban
984,regard lack constitution ratification
985,violation supreme nature court deism
986,supreme court government u.s. citation briefs blaine conception anti-catholicism
987,right court god religion ruling circuit things ohio preference
988,classroom school appeals court pledge inclusion students god allegiance ninth 2002 recitation california circuit phrase
989,kingdom england christ church blending religion state minister world new
990,world garden wilderness rhode wall island tenent theologian book separation church persecution phrase hedge
991,applied `` lemon whether subsequent decision '' three-pronged known has
992,answer dimension
993,condemning ruling 's pledge panel
994,religion principle
995,body court constitutions language rights bill declaration beliefs
996,yes
997,south carolina
998,churches pennsylvania island minorities william rhode protection roger others penn williams
999,case kentucky traditions nature sixth purpose larger courthouse v. legal county educating american part secular aclu circuit continued mercer public ruled
1000,stuyvesant 27 peter december governor netherland quakers policies persecution new america 1657
1001,supreme court wall jefferson separation metaphor
1002,henry virginian patrick bill taxes denomination pay
1003,madison jefferson
1004,supreme rewards state punishments
1005,madison united constitution states separation govt distinction
1006,consequence catholics roman separationism opposition
1007,case definition madison court polygamy mormon religion word reynolds u.s. 1878
1008,case amendment united 1961 states protections test torcaso watkins
1009,position rejection destruction
1010,proclamation virginia governor thanksgiving proclamations prayer
1011,standing daughter behalf parent
1012,1789 2 ^note
1013,abe fortas
1014,pennsylvania island minorities rhode plymouth roger massachusetts others churches bay williams
1015,2002 three
1016,wall jefferson metaphor separation
1017,art umayyad dynasty arab culture parts azulejo world tile making zellige
1018,great justinian palace floor reign constantinople fragments
1019,murano torcello
1020,blessing façade christ mosaic solsternus
1021,abd ibn umayyad caliphate amman marwan al-malik 685–705 mosaics excavations
1022,decoration fragments
1023,1982–85 end century
1024,fragments justinian reign floor
1025,pompeii
1026,1559 taddeo zuccari apse
1027,iconography
1028,kiev
1029,jerusalem
1030,1140 century pavement torcello donato murano basilical santi apse
1031,town synagogue centuries centre culture pagans 3rd–7th christians jews
1032,storm sail scene horizon ship boat
1033,street art artist
1034,masters centuries century scenes artists works
1035,building putti bacchus feast constanza transformation tradition change mausoleum
1036,egypt mount era sinai
1037,cad computer design robot software
1038,ii roger georgios
1039,process work creation
1040,surroundings use areas rest restrooms
1041,berlin affricisco
1042,software computer robot cad hand
1043,fusion beliefs
1044,arta
1045,desiderius envoys decoration constantinople abbey church rebuilt
1046,connotations life elements richness god creation variety
1047,judean
1048,building samaritan synagogue
1049,palermo martorana sicilian cathedrals best monreale ii roger examples palatina church cefalù cappella
1050,crosses theotokos 787–797 image iconodules 1922 victory 8th–9th centuries
1051,map east jordan madaba
1052,christ mary
1053,christ
1054,bethany
1055,christian art petra
1056,jerusalem
1057,kingdom life otranto area tree southern pavement cathedral mosaics
1058,high 425–430 quality artistic
1059,1169
1060,kingdom life otranto norman tree southern pavement part cathedral
1061,exarchate form 539 seat
1062,alba decoration székesfehérvár regia apse
1063,zuccari taddeo
1064,half sant'ambrogio surface chapel
1065,berlinghiero berlinghieri christ
1066,samaritan floor
1067,prophets pantokrator vandal dome pattern
1068,tessellatum site
1069,norman
1070,date euthymius mosaics church
1071,building galla placidia
1072,thessaloniki 1310–14
1073,idolatry
1074,palermo cefalù monreale
1075,calçada portuguesa portugal
1076,mureş romania remains 2003 river ruins
1077,wall mosaics ceiling basilicas uses
1078,1310–14
1079,conquests buildings technique palaces architecture
1080,replica transfiguration
1081,1210
1082,jordan
1083,ancient mycenean pictures times patterns rome greece pebble
1084,1894
1085,monomachos chios constantine
1086,roman arabs art tradition
1087,monomachos christ constantine
1088,monomachos 1043–1056 chios constantine
1089,thessaloniki dormition church nicaea apses
1090,dura-europos
1091,use georgia example mosaic apse
1092,mm panel sides resin wax
1093,thessaloniki crosses apses dormition nicaea church
1094,production period innovation
1095,stone portuguesa portugal kind paving calçada lusosphere
1096,mureş romania river
1097,fusion
1098,constanza santa
1099,arab damascus caliphate
1100,details section art center century
1101,christ century protasius 5th background times gervasius saint date angels apse
1102,styles art street reinvention pixel popculture
1103,parts
1104,rosy cheeks
1105,giotto bondone di
1106,church century one
1107,maximian emperor
1108,benches items tabletops surface murals method mosaic
1109,one end 1971–72 century lulav deer three two etrog shrine rams menorahs panels torah columns
1110,model 817–824 pope 1607 paschal
1111,1143 parts
1112,vitale art san nuovo examples phase
1113,styles
1114,connotations life elements richness god creation variety
1115,umm kastron ar-rasas mefaa
1116,umayyad craftsmen constantinople caliph emperor
1117,venice italy sicily ages middle parts influences making
1118,burial room presence cave mosaic chapel
1119,virgin maggiore coronation mosaic apse
1120,desiderius monte church envoys decoration cassino constantinople abbot time mosaicists
1121,peter st
1122,assunta murano torcello santa
1123,town life hunting scenes roman 1913 contests
1124,alba decoration székesfehérvár regia apse
1125,decoration art form umayyad wall dynasty arab culture parts azulejo world tile making zellige
1126,month middle zodiac chariot sun
1127,christ majesty mortar times ezekiel david examples hosios vision apse
1128,maximian
1129,phase sant'apollinare nuovo art examples
1130,10 production accuracy times
1131,picardy saint-quentin
1132,cad computer robot hand
1133,umayyad works palaces mosaic
1134,monomachos constantine
1135,eastern lebanon area mediterranean sea west desert
1136,past zodiac figures names signs
1137,fabio giovanni st. cristofari pietro calandra artists 1689 battista peter mosaics paolo 1743
1138,impression survival accidents misleading gives
1139,1986 785 mefaa ar-rasas umm kastron
1140,mosaics basilicas examples constanza pudenziana
1141,1971–72 three two one
1142,christ solsternus spoleto blessing cathedral façade
1143,comparison setting osios loukas figures landscape
1144,church art refectory floor
1145,christian era
1146,group name floor food pergamon feast elder pliny bowl mosaics doves
1147,ones jerusalem mosaics reconstruction
1148,date monastery euthymius
1149,egypt mount era sinai
1150,twelve 1589 christ globe six apostles 462–472 side apse
1151,monomachos constantine
1152,venetian executed
1153,limoges
1154,section art center ravenna details
1155,also condemned idolatry figural
1156,1913
1157,decoration land influence holy
1158,process work creation
1159,interior mosaics
1160,personifications seasons wisdom earth ocean
1161,fusion beliefs mosaic
1162,revolution 1960s place french pilgrimage limoges
1163,stone portuguesa portugal kind paving calçada lusosphere
1164,surfaces ad wall pompeii sites architects walls rome 64 nero ceilings mosaics
1165,connotations life elements richness god creation variety mosaics
1166,stone portuguesa portugal kind paving calçada lusosphere
1167,sophia
1168,golden prague portal name gate
1169,style palace-city beauty bc tiryns century albania durrës aegae example bronze
1170,monomachos 1043–1056 chios constantine
1171,century girls sporting circus pieces hercules little bikinis labours 64m range garments activities showing famous important women great resemble undertaking bikini 20th
1172,north places museum africa collection floors tunis villas bardo
1173,ava efforts unification state century
1174,80 1914 16
1175,website barack united name myanmar official states department state names policy obama
1176,rangoon capital yangon naypyidaw largest
1177,majority burmese bamar group
1178,mrauk u temples period
1179,estimated million 50 tons 2008 rice
1180,use century english
1181,konbaung toungoo
1182,"1,200 28 80,000 650"
1183,yes
1184,myanmar
1185,states united
1186,sino-tibetan
1187,burmanisation minority myanmar culture insecurity cultures face —the domination proliferation groups sense nationality
1188,burma country i/ˈmjɑːnˌmɑːr/ myanmar english
1189,purchase rights country watch reports junta ruling human activity ban profits
1190,coup thousands general demonstrators maung forces security saw d'état
1191,%
1192,bayinnaung
1193,use century english
1194,myanmar us
1195,website barack united name myanmar official states department state names policy obama
1196,bamar form myanmar
1197,burma bamar group form
1198,burma na lan ayutthaya threat
1199,bamar group form myanmar
1200,kingdom united myanmar century presences education
1201,revolution august government petrol price diesel saffron increase
1202,revolution august government petrol price diesel monks saffron increase
1203,10 %
1204,website barack united name myanmar official states department state names policy obama
1205,boars work myanmar elephants use deer antelope rhinoceros lumber buffalo captivity
1206,tigers animals jungle leopards
1207,1776 1770
1208,myanmar india southeast germany asian japan china norway russia association
1209,250
1210,tigers animals jungle leopards
1211,use century english
1212,ties myanmar rights revenue junta ruling abuses aid issue regime
1213,product rice % area country land total
1214,1581 1599
1215,monarchs hanthawaddy rest country
1216,information lines idea arguments situation re-use original
1217,term united title bureaux intellectual protection international secretariats 1886 property 1883 berne 1893
1218,commonwealth united confidentiality penalties jurisdictions states theft property
1219,united e.g. jurisdictions france states korea china japan argentina example south
1220,case interests software copyright form point critics masses business culture health extensions interest detriment progress property method patents movement
1221,criticism contention rights practice ranges overreach words fashions vagueness law
1222,rights lines medicines problems protection ip
1223,needs assembly countries ip development—not general 2004 end one tools
1224,18 trillion 5 million
1225,case claim copyright rights freedom printing intentions assumption readers authors press model property laws
1226,case files sharing copyright people violation industry victories services
1227,stallman richard
1228,government bce one refinement state luxury year 500
1229,stallman richard
1230,stallman richard
1231,claims scope invention extent protection
1232,enforcement protection advantages countries
1233,definition property nature legislation creativity community stories result works example songs
1234,claims scope invention extent protection
1235,infringement holder
1236,lessig lawrence
1237,states state united act uniform
1238,context 1994 definition ip trademark expansion regulations states member trademarks efforts law
1239,criticism law contention rights practice validity ranges words fashions vagueness property
1240,europe intellectuelle auteurs inventeurs artistes des 1846 civils droits propriété
1241,jurisdictions
1242,information re-use lines idea arguments scarcity situation property
1243,property nature legislation community uniqueness stories result works example songs
1244,three
1245,massachusetts circuit
1246,litigation civil law criminal several
1247,process product requirements applicability
1248,medicines protection lines rights
1249,term united title paris bureaux intellectual protection international secretariats 1886 property 1883 1893
1250,services trademark trips
1251,case literature constitution copyright rights bargain states property benefit united speech form law public production knowledge
1252,limitations exceptions use works
1253,copyright infringement lines fight america association
1254,term abstracting disparate singular warns collective laws
1255,kinsella stephan
1256,states united
1257,definition aspects context trade-related trademark agreement expansion regulations states member intellectual trademarks efforts property
1258,united confidentiality penalties jurisdictions states theft property
1259,member law aspects context rights trade-related trademark expansion regulations states intellectual trademarks efforts property
1260,america property invents developments act
1261,1 fifteen 1791 five ten
1262,united force copyright may penalties trademark incarceration police states eu infringement parties switzerland japan 2011 fines
1263,1991 1998 98/84/eec 91/250/eec examples 7 article software
1264,definition misappropriation trade copyrights trademarks violations patents laws
1265,product laws cultural 2001 economic goals committee social well-being un order systems
1266,term october court 1845 massachusetts circuit
1267,united e.g. russia jurisdictions france states korea japan argentina example south
1268,term united title bureaux intellectual international protection convention 1886 property 1883 1893
1269,selling holder permission infringement caused without invention using typically
1270,yes
1271,progress exception trademarks
1272,property respect construct film copyright
1273,uk
1274,infringement party relation products services
1275,2013
1276,patent fields thickets scientists concern engineers
1277,artifacts cultures mediums orality
1278,case interests software copyright form monopolies critics masses point business culture health extensions interest detriment progress property method movement
1279,statements congress lobbying briefs amicus cases public
1280,artifacts cultures mediums orality form
1281,activities rights rules things lump monopolies bias ownership policy issues laws
1282,yes
1283,litigation civil law criminal several
1284,case claim readers rights freedom printing system intentions assumption censorship authors press property laws
1285,mentions
1286,christians orthodox russia french eastern
1287,poplonsky viktor
1288,ingur line russians
1289,help russia orthodox holdings dangerous support government nation decided russian considerable expand
1290,kars
1291,dispute equality degree orthodox
1292,possession zone buffer expansion groups ottoman new empire russia conflict
1293,russell howard times william crimean telegraph inventions
1294,1854
1295,persians exchange cancellation time indemnity war
1296,ii mahmud
1297,turkey retribution ultimatum 22th sevastopol december support hms port commander battle squadron sinop steamship
1298,july giurgiu turks
1299,:175–176 1854 7
1300,yes
1301,pasha omar
1302,advance base
1303,province danube river russians
1304,town turkey attempt kars sinop action fleet garrison fort
1305,alliance holy power treaty member balance russia vienna
1306,september sevastopol batum landing fall
1307,sevastopol spring squadron sea azov
1308,defence key
1309,east force skirmishes febvrier far despointes price auguste yevfimy hms pique rear counter-admiral putyatin squadron admiral kamchatka david
1310,islands åland force 1855 august
1311,fleet sinop anatolia
1312,"15,000"
1313,four twelve 110-
1314,advance road russians kars
1315,positions
1316,william russell howard
1317,lack equipment unable ces time
1318,1857
1319,september 25 south :426 city
1320,cowley
1321,europe alliance police power holy member balance russia vienna
1322,lord february stratford minister government
1323,september alma morning
1324,piedmont-sardinia
1325,ottomans war
1326,turkish september batum landing late learned
1327,30000 moved alexandropol slowly gyumri russian concentration main november south
1328,one
1329,force allied june bulgaria
1330,ii alexander
1331,catholics russia french
1332,cronstadt
1333,kars months supplies population
1334,ultimatum march russia uk france war
1335,water july fisherman thanks taganrog
1336,mamelon
1337,operations city august landing
1338,available '' `` like north sea populated fields handful freeze water warm black southwards wild toward ports sparsely
1339,december january cetate chetatea
1340,cronstadt
1341,hamilton-gordon george
1342,defence key
1343,principalities epirus thessaly russians
1344,kingdom loss franco-austrian cession tuscany habsburg italy influence rule modena sardinia austria alliance end russia lombardy
1345,raglan
1346,fleet anatolia
1347,william russell howard
1348,french afternoon british
1349,crimea commander powers coast
1350,control importance christians empire protector issue russia conflict
1351,ambassador february government stratford ottoman lord empire aberdeen
1352,ii mahmud
1353,islands åland
1354,ii alexander
1355,britain
1356,cardigan hills fire batteries length unit
1357,danubian principalities time cause evacuation
1358,austria balkans troops
1359,body cavalry kadikoi start village battle
1360,kingdom united belli sinop france cause casus
1361,control fleets fronts campaign rest
1362,martin-in-the-field st. square trafalgar
1363,1826 15
1364,investigations newspapers army command uk failures opinion
1365,crimea commander powers georgia coast
1366,1854 two
1367,kingdom united belli sinop cause casus
1368,heavy brigade
1369,sevastopol
1370,russians supply principalities lines side attack war
1371,principalities cause time immediate danubian evacuation might withdrawn
1372,january march value crew
1373,west men forces presence
1374,reaction attention professionalization uk demand nightingale florence
1375,protection orthodox issued subjects empire nicholas
1376,province spring danube
1377,sultan number battles constantinople egyptians ottoman
1378,william fenton roger russell howard
1379,heavy around russians however fighting chetatea driven village
1380,commanders retreat advantage orders
1381,menshikov
1382,march 28 1854 france uk war
1383,paris 1870–1871 treaty
1384,use railways times crimean telegraph inventions war
1385,moldavia troops orthodox pruth interest russian river christians
1386,battle wrangel west
1387,french defer wanted afternoon british
1388,casualties russians
1389,cargo winter ships storm november clothing transport
1390,lord tennyson alfred
1391,put truncheons acting police finally
1392,turks independence sultan
1393,kingdom united plans russians presence region states territory
1394,march hq communications balaklava base installation port ground
1395,la emmanuel ii alfonso marmora victor
1396,1854
1397,turkey retribution ultimatum 22th sevastopol december support ships hms commander battle squadron sinop steamship
1398,ottoman empire practice
1399,russians siege two-deckers number vessels frigates line
1400,ultimatum calafat september october forces ottoman
1401,thessaly russians principalities epirus forces greece ottoman
1402,"280,000 russians presence west men forces vidin"
1403,august sardinian french base ottoman troops
1404,commander raglan time 1855.:378 garrison admiral nakhimov
1405,length batteries unit hills
1406,october allies guns russians
1407,force clash sinop harbour ottoman battle fleet november
1408,military fuller russia weakness steps
1409,hours attack losses men
1410,"3,300"
1411,turkey sevastopol sinop
1412,hours attack losses russians men
1413,february government stratford minister ottoman lord empire aberdeen
1414,ultimatum protection orthodox issued subjects empire nicholas
1415,1855.:378 raglan nakhimov admiral time
1416,silistra
1417,nicholas
1418,1840
1419,uk france
1420,use railways crimean telegraph inventions war
1421,kinglake w a.
1422,center siege defenders months april forces supplies troops
1423,abdülmecid nicholas
1424,battle start kadikoi body cavalry
1425,region allied reinforcements snow
1426,frigate march harbour furious declaration action war
1427,nicholas
1428,turkey retribution ultimatum 22th sevastopol december support ships hms port black battle commander sinop steamship
1429,square martin-in-the-field riot buses january st. balls snowball snow sunday pedestrians trafalgar cabs war
1430,hms water fisherman thanks july jasper
1431,:424 6000
1432,The Baltic was[when?]
1433,pasha omar
1434,defence key
1435,kingdom united belli sinop russia cause casus
1436,ambassador february stratford ottoman lord empire aberdeen
1437,egyptians june army
1438,cavalry area
1439,nicholas
1440,british america russia conflict
1441,four 1853 5
1442,gratitude europe revolution problems hand — ottoman efforts empire man
1443,constantinople
1444,"1853 fewer survived half soldiers 80,000"
1445,strait kamishevaya kerch bay
1446,degree point france politicians uk press public
1447,four twelve 110-
1448,west orbeliani russians advantage
1449,1848
1450,1853 :105
1451,april base 1854 kronstadt
1452,force calamita ships beaches landing
1453,land holy sultan sites failure protection pretext issue russia occupation
1454,war
1455,steamer sailing columns
1456,1854
1457,control catholic force places diplomacy money orthodox show authority france possession abdülmecid roman threat ottoman treaty sultan
1458,decline tsarist russia ascendancy ottoman position empire france beginning continent
1459,ivan mikhail gorchakov paskevich menshikov
1460,peace march congress 30 1856 negotiations
1461,conference terms russians december peace foreign minister powers vienna
1462,heavy brigade movement
1463,october allies russians
1464,sevastopol british-french spring commanders communications supplies squadron azov
1465,crete greeks victory uprisings
1466,20000
1467,menshikov
1468,black russia sea war
1469,"280,000 russians presence west swelled dissuaded"
1470,kingdom united belli casus russia cause war
1471,:175–176 1854 7
1472,turkish sevastopol landing late fall learned
1473,:201
1474,It was the first European war to be photographed.
1475,belli
1476,malakoff march russians french fort
1477,paris crimean part run treaty
1478,1855 16
1479,catholic marquis places rights roman protection palestine
1480,march value
1481,30 1856
1482,ottoman empire tsar russia recognition
1483,30000
1484,sevastopol attack expectation landing
1485,paris
1486,theatre popularisation petersburg saint significance events
1487,sensationalism victims diplomacy drift french a. w newspaper ottoman cause war view
1488,danube dobruja river
1489,bismarck von otto
1490,effort nobel nitroglycerin gunpowder war explosives
1491,french british
1492,:411
1493,force clash sinop harbour ottoman fleet
1494,lord february aberdeen minister government
1495,communications telegraph
1496,october supply 1854.:521–527 actions southeast assault base uk units
1497,predecessor beijing major choosing 's chinese straightforward decision since immediate dynasty directly capital
1498,category term people majority liangmin population
1499,evidence son tampered content little believe sit away keduo long 14th yingzhen failed charge fought passed confidant real 's brothers rumours night reign reason years successor throne later brother kangxi usurped testament emperor
1500,body campaigns g 1720s crown reign yongzheng mongols authority emperor duties
1501,yongzheng
1502,manchus strength chinese mongols china eight banners
1503,koreans gapsin seoul
1504,reaction ming fire sun system 明 characters 月 日 element dynasty moon
1505,sixty-one chinese reign year
1506,salary imperial zhu marquis family government plain 1725 tombs duty ming banners zhiliang rituals eight chinese dynasty banner white descendant
1507,mongol nation time tribes security ming
1508,dowager sun yat-sen longyu
1509,provinces manchuria manchu homeland heilongjiang empire jilin
1510,eight two three
1511,great qing chinese 大清 pinyin tɕʰíŋ cháo dà ch'ao 清朝 qīng wade–giles ipa china tʂʰɑ̌ʊ̯ empire ch'ing restoration
1512,beijing qing support dynasty quarter numbers groups legation foreign 1900
1513,empire base centuries state
1514,china
1515,throne yingzhen emperor keduo brothers rumours charge brother reign years yongzheng testament reason long night content confidant son evidence successor
1516,throne keduo emperor evidence brothers rumours charge brother reign years yingzhen testament kangxi content long night reason confidant son successor
1517,cut form men top-knot dynasty adult instead
1518,reaction 日 fire sun system 明 characters 月 element dynasty moon
1519,army militias qing court emergency desperation official village
1520,military state
1521,prosperity epidemics wars stability trend growth population
1522,hooge
1523,"36,304 79,000 3,400"
1524,rebellions series peasant collapse government
1525,hong de facto candidate shunzhi regent fulin son person compromise manchu nation emperor taiji dorgon
1526,beijing creation nanjing rivers access britain embassy clauses treaty
1527,manchus qing force minority
1528,reference emperor yunfu peiwen day
1529,standing hybrid xiang local militia
1530,capture defection 1641 chinese han 1642 corps army jun victories amount jiu eight numbers soldiers old banners
1531,1861
1532,manchus understanding russia team
1533,zhiliang zhu
1534,guangxu cixi
1535,influenced said family sangui may mistreatment took cultured yuanyuan also wu officials concubine wealthy chen
1536,ming
1537,hongzhang li
1538,possession qing gains self-strengthening influence korea taiwan movement
1539,body secretariat f importance ming grand chancery
1540,shikai commanders beiyang politics yuan zaifeng
1541,self-strengthening unwillingness funds lack results tradition movement
1542,stability instance dynasty sentiment century
1543,half-brother gong convention brother proxy capital emperor prince
1544,tartarified visitors chinese tartarized beijing
1545,zheng forces grandson 1683 colonists keshuang qing surrender koxinga base
1546,kangxi xuanye
1547,guofan zeng
1548,qing 1856–1873 miao yunnan dynasty notably also muslims china northwest panthay outbreak 1862–77
1549,chen sangui wu yuanyuan
1550,states world trade maritime century
1551,ming
1552,"landlords chinese manchuria wall garrisons 500,000 streaming 80 % peasants willow century estates 203,583 hectares part manchu towns coutrier banner population great migrants stations palisade rule amount grain"
1553,dynasty ming
1554,capture manchus artillery 1641 corps chinese 1642 army jun defection victories amount jiu numbers soldiers old
1555,ming
1556,viceroys china charge
1557,dowager shikai longyu sun yat-sen yuan
1558,liaodong jianzhou mongolia
1559,xinjiang china number manchuria
1560,affairs office government zongli coalition 1861 pressure — year yamen
1561,great ipa chinese 大清 pinyin tɕʰíŋ cháo dà dynasty 清朝 qīng wade–giles restoration manchu ch'ao tʂʰɑ̌ʊ̯ china empire ch'ing
1562,beijing qing green troops standard
1563,dowager shikai longyu sun yat-sen yuan
1564,tonkin taiwan
1565,shunzhi emperor fulin dorgon
1566,53
1567,150 end 300 million dynasty ming
1568,kingdom xinjiang dungan central advantage ruler support revolt beg asia yaqub game china era empire kashgaria
1569,emperor command yellow
1570,china
1571,chun emperor zaifeng prince puyi
1572,guangxu emperor
1573,kangxi
1574,merchants monopoly rights system maritime canton time response
1575,liaodong jianzhou mongolia
1576,hong christ jesus
1577,1670
1578,kingdom manchus gurun 中國 dulimbai middle manchu nation zhōngguó
1579,china state administration british
1580,even poem `` bannermen carried han army involved fujian slaughter barbarian '' carrying worst though green refers side standard massacres
1581,daoguang zexu lin damage trade outflow smoking subjects emperor silver
1582,miao
1583,reaction 日 fire sun system 明 characters 月 element ming moon
1584,union invasion soviet 1945
1585,yongzheng yingzhen emperor keduo long
1586,possession qing gains self-strengthening influence korea 1895 taiwan movement
1587,miao
1588,standing scholar-gentry court painters part interest calligraphy painting identity
1589,dowager edict qing cixi reform governors proposals problems dynasty empress era late governors-general
1590,jiangnan
1591,blow surrender china
1592,bannermen rebels army people standard majority green
1593,taiping rebellions government support largely grudging nian qing western powers gave
1594,reaction 日 ming fire sun system 明 月 element moon
1595,kingdom ningjing princes 朱弘桓 yihai ming shugui tungning honghuan taiwan son koxinga prince
1596,53
1597,office rites lifan board yuan duties
1598,fujian
1599,"900,000 eight"
1600,promises northeast support french chunks russian empire territory
1601,china
1602,provinces han chinese people region dynasty majority heilongjiang jilin population
1603,restoration called
1604,hunan splitting dynasty hubei units organization ming huguang example
1605,cut 's age reign early start short 1661 promising smallpox twenty-four
1606,dowager control empress reforms policy reformers
1607,extended zhu qianlong descendants ming generations end dynasty grace zhuliang marquis
1608,chongzhen emperor
1609,qing % minority han ranks mongol rest bannermen banners
1610,"150,000 400,000"
1611,officers standard mix green organization ming banner
1612,bannermen han conquest liaodong officers ming viceroys qing role geng kong conquests shang
1613,bureaucracy country conquest rest ming capital regime
1614,anglo-chinese qing court china convention sovereignty
1615,growth fact population
1616,beijing
1617,age reign start 1661 smallpox twenty-four
1618,1858 control indochina france
1619,emperor xuanye
1620,dorgon
1621,korea countries addition period paid dynasty surrounding much vietnam frequently tribute joseon
1622,category majority people liangmin population
1623,dowager president shikai longyu achieved forming could permission negotiating empress step decided therefore allow sun yat-sen position yuan began goal
1624,qing ming chinese han people month thousands deaths li defectors jiading tens queue.. general chengdong troops
1625,13 eighteen million
1626,aisin relatives contemporaries gioro cabinet
1627,qing chinese han system appointments position
1628,blow 1842 china
1629,1711 1716 peiwen reference rhyme emperor day yunfu
1630,retirement heredity emperor fief
1631,emperor
1632,throne yingzhen emperor keduo brothers rumours charge brother reign years yongzheng testament reason long night content confidant son evidence successor
1633,nine
1634,kangxi emperor
1635,taiping hong service candidate xiuquan famine unrest worsening
1636,criticism versions tang period collection three anthologies quantangshi poems hundred
1637,qianlong
1638,zicheng li
1639,ming
1640,province permission hometown shang liaodong son kangxi successor 1673
1641,korea countries addition period paid dynasty surrounding much vietnam frequently tribute joseon
1642,"2,000"
1643,emperor qianlong chinese area tieling hulun changchun majority rule fengtian path liao ningguta jinzhou areas
1644,military state
1645,15 14 1908
1646,battle may li forces enemies
1647,dungan beg yaqub
1648,september heir 1643
1649,no
1650,manchu establishment end system dominance
1651,throne palace power son 1850s 1850–1861 r. emperor tongzhi
1652,1673-1674 forces
1653,1881
1654,bannermen han
1655,beijing provinces garrisons qianlong proportion banner turnover
1656,wu li ruzhen jingzi
1657,throne yingzhen emperor keduo brothers rumours charge brother reign years yongzheng testament reason long night content confidant son evidence successor
1658,korea addition period dynasty joseon vietnam tribute
1659,beijing creation 1854 rivers access britain embassy clauses
1660,shimonoseki pescadores ceded treaty recognized japan korean independence
1661,daoguang coup gong boy son regents xianfeng ci'an emperor prince
1662,`` lower '' five known remaining
1663,yingzhen kangxi emperor keduo long
1664,qianlong family back reign garments members emperor clothing example
1665,throne yingzhen emperor keduo brothers rumours charge brother reign years yongzheng testament reason long night content confidant son evidence successor
1666,"36,304 79,000 3,400"
1667,five
1668,watershed 1894–1895 war sino-japanese first
1669,youde bannermen zhongming han conquest liaodong three officers kexi viceroys role kong geng ming conquests shang
1670,yongzheng emperor
1671,clan affiliations petty
1672,reform plans goals
1673,china manchus qing force
1674,no
1675,position administration viceroy 總督 zongdu
1676,hongzhang li
1677,pescadores shimonoseki independence treaty
1678,bureaucracy conquest country rest regime
1679,emperor chongzhen zicheng li
1680,1644 ch'ing tɕʰíŋ ch'ao tʂʰɑ̌ʊ̯ 1912 1917
1681,edict education terms abolition consequences creation system way reforms 1905
1682,qing qianlong recipes suiyuan period dynasty range esthetics theory
1683,dungan people miao revolt yunnan dynasty 1856–1873 muslims china panthay outbreak 1862–77
1684,literature branches qianlong repository launch compilation reign four projects
1685,capture manchus artillery 1641 corps chinese 1642 army jun defection victories amount jiu eight numbers soldiers old
1686,indochina
1687,reaction 日 fire sun system 明 characters 月 element ming moon
1688,nurhaci
1689,region xiang force hunan
1690,possession qing gains self-strengthening influence korea 1895 taiwan movement
1691,yes
1692,affairs garrisons commissioners
1693,mongols strength china chinese han
1694,policies
1695,princes governorships addition contributions southern dynasty territories 藩王 china establishment
